Solar3,Mean,Year,Date-No,Time,Rain,Weather,Temp
,0.0,2014,134,18.5,10.0,1,24
,0.0,2014,134,19.0,10.0,1,24
,0.0,2014,134,19.5,10.0,1,24
,0.0,2014,134,20.0,10.0,1,24
,0.0,2014,134,20.5,10.0,1,24
,0.0,2014,134,21.0,10.0,1,24
,0.0,2014,134,21.5,10.0,1,21
,0.0,2014,134,22.0,10.0,1,21
,0.0,2014,134,22.5,10.0,1,21
,0.0,2014,134,23.0,10.0,1,21
,0.0,2014,134,23.5,10.0,1,21
,0.0,2014,134,24.0,10.0,1,21
,0.0,2014,135,0.5,60.0,2,18
,0.0,2014,135,1.0,60.0,2,18
,0.0,2014,135,1.5,60.0,2,18
,0.0,2014,135,2.0,60.0,2,18
,0.0,2014,135,2.5,60.0,2,18
,0.0,2014,135,3.0,60.0,2,18
,0.0,2014,135,3.5,60.0,2,16
,0.0,2014,135,4.0,60.0,2,16
,0.0,2014,135,4.5,60.0,2,16
,0.0,2014,135,5.0,60.0,2,16
,0.0,2014,135,5.5,60.0,2,16
,0.0,2014,135,6.0,55.0,2,16
,64.0,2014,135,6.5,50.0,2,15
,284.5,2014,135,7.0,50.0,2,15
,276.0,2014,135,7.5,50.0,2,15
,424.0,2014,135,8.0,50.0,2,15
,1201.5,2014,135,8.5,50.0,2,15
,995.0,2014,135,9.0,50.0,2,15
,365.0,2014,135,9.5,50.0,1,18
,919.0,2014,135,10.0,50.0,1,18
,860.5,2014,135,10.5,50.0,1,18
,908.0,2014,135,11.0,50.0,1,18
,646.0,2014,135,11.5,50.0,1,18
,1257.5,2014,135,12.0,35.0,1,18
,587.5,2014,135,12.5,20.0,0,24
,1047.0,2014,135,13.0,20.0,0,24
,1371.5,2014,135,13.5,20.0,0,24
,1560.0,2014,135,14.0,20.0,0,24
,1388.5,2014,135,14.5,20.0,0,24
,1690.0,2014,135,15.0,20.0,0,24
,1682.0,2014,135,15.5,20.0,1,27
,1461.0,2014,135,16.0,20.0,1,27
,613.5,2014,135,16.5,20.0,1,27
,187.5,2014,135,17.0,20.0,1,27
,15.5,2014,135,17.5,20.0,1,27
,0.0,2014,135,18.0,10.0,1,27
,0.0,2014,135,18.5,0.0,0,24
,0.0,2014,135,19.0,0.0,0,24
,0.0,2014,135,19.5,0.0,0,24
,0.0,2014,135,20.0,0.0,0,24
,0.0,2014,135,20.5,0.0,0,24
,0.0,2014,135,21.0,0.0,0,24
,0.0,2014,135,21.5,0.0,0,21
,0.0,2014,135,22.0,0.0,0,21
,0.0,2014,135,22.5,0.0,0,21
,0.0,2014,135,23.0,0.0,0,21
,0.0,2014,135,23.5,0.0,0,21
,0.0,2014,135,24.0,0.0,0,21
,0.0,2014,136,0.5,10.0,0,17
,0.0,2014,136,1.0,10.0,0,17
,0.0,2014,136,1.5,10.0,0,17
,0.0,2014,136,2.0,10.0,0,17
,0.0,2014,136,2.5,10.0,0,17
,0.0,2014,136,3.0,10.0,0,17
,0.0,2014,136,3.5,10.0,0,14
,0.0,2014,136,4.0,10.0,0,14
,0.0,2014,136,4.5,10.0,0,14
,0.0,2014,136,5.0,10.0,0,14
,111.0,2014,136,5.5,10.0,0,14
,379.0,2014,136,6.0,5.0,0,14
,791.0,2014,136,6.5,0.0,0,14
,795.5,2014,136,7.0,0.0,0,14
,1649.5,2014,136,7.5,0.0,0,14
,1948.5,2014,136,8.0,0.0,0,14
,2047.0,2014,136,8.5,0.0,0,14
,2673.5,2014,136,9.0,0.0,0,14
,2140.5,2014,136,9.5,0.0,0,17
,2871.5,2014,136,10.0,0.0,0,17
,2581.5,2014,136,10.5,0.0,0,17
,3527.0,2014,136,11.0,0.0,0,17
,3720.5,2014,136,11.5,0.0,0,17
,3763.5,2014,136,12.0,5.0,0,17
,3747.5,2014,136,12.5,10.0,0,24
,3636.5,2014,136,13.0,10.0,0,24
,3461.0,2014,136,13.5,10.0,0,24
,3265.5,2014,136,14.0,10.0,0,24
,2736.0,2014,136,14.5,10.0,0,24
,2628.5,2014,136,15.0,10.0,0,24
,1921.0,2014,136,15.5,10.0,0,26
,1886.5,2014,136,16.0,10.0,0,26
,1145.5,2014,136,16.5,10.0,0,26
,584.0,2014,136,17.0,10.0,0,26
,377.5,2014,136,17.5,10.0,0,26
,31.0,2014,136,18.0,10.0,0,26
,65.0,2014,136,18.5,10.0,0,21
,0.0,2014,136,19.0,10.0,0,21
,0.0,2014,136,19.5,10.0,0,21
,0.0,2014,136,20.0,10.0,0,21
,0.0,2014,136,20.5,10.0,0,21
,0.0,2014,136,21.0,10.0,0,21
,0.0,2014,136,21.5,10.0,0,18
,0.0,2014,136,22.0,10.0,0,18
,0.0,2014,136,22.5,10.0,0,18
,0.0,2014,136,23.0,10.0,0,18
,0.0,2014,136,23.5,10.0,0,18
,0.0,2014,136,24.0,10.0,0,18
,0.0,2014,137,0.5,0.0,0,15
,0.0,2014,137,1.0,0.0,0,15
,0.0,2014,137,1.5,0.0,0,15
,0.0,2014,137,2.0,0.0,0,15
,0.0,2014,137,2.5,0.0,0,15
,0.0,2014,137,3.0,0.0,0,15
,0.0,2014,137,3.5,0.0,0,12
,0.0,2014,137,4.0,0.0,0,12
,0.0,2014,137,4.5,0.0,0,12
,0.0,2014,137,5.0,0.0,0,12
,98.5,2014,137,5.5,0.0,0,12
,389.0,2014,137,6.0,0.0,0,12
,795.5,2014,137,6.5,0.0,0,13
,1298.5,2014,137,7.0,0.0,0,13
,1785.0,2014,137,7.5,0.0,0,13
,2276.5,2014,137,8.0,0.0,0,13
,2651.5,2014,137,8.5,0.0,0,13
,2368.0,2014,137,9.0,0.0,0,13
,3025.0,2014,137,9.5,0.0,0,18
,3342.0,2014,137,10.0,0.0,0,18
,3703.0,2014,137,10.5,0.0,0,18
,3807.0,2014,137,11.0,0.0,0,18
,3820.0,2014,137,11.5,0.0,0,18
,3816.5,2014,137,12.0,5.0,0,18
,3703.5,2014,137,12.5,10.0,1,24
,3102.5,2014,137,13.0,10.0,1,24
,3019.0,2014,137,13.5,10.0,1,24
,3028.5,2014,137,14.0,10.0,1,24
,2986.0,2014,137,14.5,10.0,1,24
,2681.0,2014,137,15.0,10.0,1,24
,2329.0,2014,137,15.5,10.0,0,26
,1910.5,2014,137,16.0,10.0,0,26
,1446.5,2014,137,16.5,10.0,0,26
,977.5,2014,137,17.0,10.0,0,26
,533.5,2014,137,17.5,10.0,0,26
,186.5,2014,137,18.0,10.0,0,26
,23.0,2014,137,18.5,10.0,1,23
,0.0,2014,137,19.0,10.0,1,23
,0.0,2014,137,19.5,10.0,1,23
,0.0,2014,137,20.0,10.0,1,23
,0.0,2014,137,20.5,10.0,1,23
,0.0,2014,137,21.0,10.0,1,23
,0.0,2014,137,21.5,10.0,0,18
,0.0,2014,137,22.0,10.0,0,18
,0.0,2014,137,22.5,10.0,0,18
,0.0,2014,137,23.0,10.0,0,18
,0.0,2014,137,23.5,10.0,0,18
,0.0,2014,137,24.0,10.0,0,18
,0.0,2014,138,0.5,0.0,0,14
,0.0,2014,138,1.0,0.0,0,14
,0.0,2014,138,1.5,0.0,0,14
,0.0,2014,138,2.0,0.0,0,14
,0.0,2014,138,2.5,0.0,0,14
,0.0,2014,138,3.0,0.0,0,14
,0.0,2014,138,3.5,0.0,0,12
,0.0,2014,138,4.0,0.0,0,12
,0.0,2014,138,4.5,0.0,0,12
,0.0,2014,138,5.0,0.0,0,12
,101.5,2014,138,5.5,0.0,0,12
,375.5,2014,138,6.0,0.0,0,12
,816.0,2014,138,6.5,0.0,0,13
,1288.0,2014,138,7.0,0.0,0,13
,1765.0,2014,138,7.5,0.0,0,13
,2178.5,2014,138,8.0,0.0,0,13
,2552.5,2014,138,8.5,0.0,0,13
,2872.0,2014,138,9.0,0.0,0,13
,3136.0,2014,138,9.5,0.0,0,18
,3340.5,2014,138,10.0,0.0,0,18
,3504.0,2014,138,10.5,0.0,0,18
,3612.0,2014,138,11.0,0.0,0,18
,3648.5,2014,138,11.5,0.0,0,18
,3669.5,2014,138,12.0,5.0,0,18
,3643.0,2014,138,12.5,10.0,1,25
,3505.0,2014,138,13.0,10.0,1,25
,3281.0,2014,138,13.5,10.0,1,25
,3009.0,2014,138,14.0,10.0,1,25
,2614.5,2014,138,14.5,10.0,1,25
,2292.0,2014,138,15.0,10.0,1,25
,2178.0,2014,138,15.5,10.0,0,26
,1571.5,2014,138,16.0,10.0,0,26
,1261.5,2014,138,16.5,10.0,0,26
,796.5,2014,138,17.0,10.0,0,26
,523.5,2014,138,17.5,10.0,0,26
,248.5,2014,138,18.0,10.0,0,26
,25.5,2014,138,18.5,10.0,1,22
,0.0,2014,138,19.0,10.0,1,22
,0.0,2014,138,19.5,10.0,1,22
,0.0,2014,138,20.0,10.0,1,22
,0.0,2014,138,20.5,10.0,1,22
,0.0,2014,138,21.0,10.0,1,22
,0.0,2014,138,21.5,10.0,0,18
,0.0,2014,138,22.0,10.0,0,18
,0.0,2014,138,22.5,10.0,0,18
,0.0,2014,138,23.0,10.0,0,18
,0.0,2014,138,23.5,10.0,0,18
,0.0,2014,138,24.0,10.0,0,18
,0.0,2014,139,0.5,0.0,0,16
,0.0,2014,139,1.0,0.0,0,16
,0.0,2014,139,1.5,0.0,0,16
,0.0,2014,139,2.0,0.0,0,16
,0.0,2014,139,2.5,0.0,0,16
,0.0,2014,139,3.0,0.0,0,16
,0.0,2014,139,3.5,0.0,0,14
,0.0,2014,139,4.0,0.0,0,14
,0.0,2014,139,4.5,0.0,0,14
,11.0,2014,139,5.0,0.0,0,14
,157.5,2014,139,5.5,0.0,0,14
,333.5,2014,139,6.0,0.0,0,14
,600.0,2014,139,6.5,0.0,0,13
,1048.0,2014,139,7.0,0.0,0,13
,1660.0,2014,139,7.5,0.0,0,13
,2095.0,2014,139,8.0,0.0,0,13
,2493.0,2014,139,8.5,0.0,0,13
,2629.5,2014,139,9.0,0.0,0,13
,2777.0,2014,139,9.5,0.0,0,19
,2628.5,2014,139,10.0,0.0,0,19
,2919.5,2014,139,10.5,0.0,0,19
,3090.0,2014,139,11.0,0.0,0,19
,3333.0,2014,139,11.5,0.0,0,19
,3570.5,2014,139,12.0,5.0,0,19
,3317.0,2014,139,12.5,10.0,0,25
,3454.5,2014,139,13.0,10.0,0,25
,3240.5,2014,139,13.5,10.0,0,25
,2829.5,2014,139,14.0,10.0,0,25
,2298.0,2014,139,14.5,10.0,0,25
,1992.5,2014,139,15.0,10.0,0,25
,1765.5,2014,139,15.5,10.0,1,27
,1484.0,2014,139,16.0,10.0,1,27
,1030.5,2014,139,16.5,10.0,1,27
,920.0,2014,139,17.0,10.0,1,27
,539.0,2014,139,17.5,10.0,1,27
,265.5,2014,139,18.0,10.0,1,27
,89.0,2014,139,18.5,10.0,0,23
,0.0,2014,139,19.0,10.0,0,23
,0.0,2014,139,19.5,10.0,0,23
,0.0,2014,139,20.0,10.0,0,23
,0.0,2014,139,20.5,10.0,0,23
,0.0,2014,139,21.0,10.0,0,23
,0.0,2014,139,21.5,10.0,0,20
,0.0,2014,139,22.0,10.0,0,20
,0.0,2014,139,22.5,10.0,0,20
,0.0,2014,139,23.0,10.0,0,20
,0.0,2014,139,23.5,10.0,0,20
,0.0,2014,139,24.0,10.0,0,20
,0.0,2014,140,0.5,10.0,1,17
,0.0,2014,140,1.0,10.0,1,17
,0.0,2014,140,1.5,10.0,1,17
,0.0,2014,140,2.0,10.0,1,17
,0.0,2014,140,2.5,10.0,1,17
,0.0,2014,140,3.0,10.0,1,17
,0.0,2014,140,3.5,10.0,0,15
,0.0,2014,140,4.0,10.0,0,15
,0.0,2014,140,4.5,10.0,0,15
,19.0,2014,140,5.0,10.0,0,15
,81.5,2014,140,5.5,10.0,0,15
,404.0,2014,140,6.0,10.0,0,15
,701.0,2014,140,6.5,10.0,0,14
,1055.0,2014,140,7.0,10.0,0,14
,1438.0,2014,140,7.5,10.0,0,14
,1843.5,2014,140,8.0,10.0,0,14
,1628.0,2014,140,8.5,10.0,0,14
,2034.0,2014,140,9.0,10.0,0,14
,2642.0,2014,140,9.5,10.0,0,20
,2605.5,2014,140,10.0,10.0,0,20
,3115.5,2014,140,10.5,10.0,0,20
,2996.5,2014,140,11.0,10.0,0,20
,3439.5,2014,140,11.5,10.0,0,20
,2471.0,2014,140,12.0,10.0,0,20
,2068.5,2014,140,12.5,10.0,1,26
,2704.0,2014,140,13.0,10.0,1,26
,2532.5,2014,140,13.5,10.0,1,26
,2013.5,2014,140,14.0,10.0,1,26
,2043.5,2014,140,14.5,10.0,1,26
,1654.0,2014,140,15.0,10.0,1,26
,1210.5,2014,140,15.5,10.0,1,26
,624.0,2014,140,16.0,10.0,1,26
,773.0,2014,140,16.5,10.0,1,26
,476.5,2014,140,17.0,10.0,1,26
,234.0,2014,140,17.5,10.0,1,26
,76.0,2014,140,18.0,25.0,1,26
,1.0,2014,140,18.5,40.0,1,21
,0.0,2014,140,19.0,40.0,1,21
,0.0,2014,140,19.5,40.0,1,21
,0.0,2014,140,20.0,40.0,1,21
,0.0,2014,140,20.5,40.0,1,21
,0.0,2014,140,21.0,40.0,1,21
,0.0,2014,140,21.5,40.0,1,19
,0.0,2014,140,22.0,40.0,1,19
,0.0,2014,140,22.5,40.0,1,19
,0.0,2014,140,23.0,40.0,1,19
,0.0,2014,140,23.5,40.0,1,19
,0.0,2014,140,24.0,40.0,1,19
,0.0,2014,141,0.5,90.0,2,16
,0.0,2014,141,1.0,90.0,2,16
,0.0,2014,141,1.5,90.0,2,16
,0.0,2014,141,2.0,90.0,2,16
,0.0,2014,141,2.5,90.0,2,16
,0.0,2014,141,3.0,90.0,2,16
,0.0,2014,141,3.5,90.0,2,16
,0.0,2014,141,4.0,90.0,2,16
,0.0,2014,141,4.5,90.0,2,16
,0.0,2014,141,5.0,90.0,2,16
,0.0,2014,141,5.5,90.0,2,16
,0.0,2014,141,6.0,75.0,2,16
,0.0,2014,141,6.5,60.0,2,15
,0.0,2014,141,7.0,60.0,2,15
,0.0,2014,141,7.5,60.0,2,15
,17.5,2014,141,8.0,60.0,2,15
,63.5,2014,141,8.5,60.0,2,15
,309.5,2014,141,9.0,60.0,2,15
,1415.0,2014,141,9.5,60.0,1,17
,595.0,2014,141,10.0,60.0,1,17
,479.5,2014,141,10.5,60.0,1,17
,716.5,2014,141,11.0,60.0,1,17
,751.5,2014,141,11.5,60.0,1,17
,1025.0,2014,141,12.0,55.0,1,17
,969.0,2014,141,12.5,50.0,2,20
,1217.0,2014,141,13.0,50.0,2,20
,1768.5,2014,141,13.5,50.0,2,20
,1610.0,2014,141,14.0,50.0,2,20
,1217.5,2014,141,14.5,50.0,2,20
,1135.0,2014,141,15.0,50.0,2,20
,858.5,2014,141,15.5,50.0,1,19
,1153.5,2014,141,16.0,50.0,1,19
,1073.5,2014,141,16.5,50.0,1,19
,562.0,2014,141,17.0,50.0,1,19
,158.5,2014,141,17.5,50.0,1,19
,203.5,2014,141,18.0,30.0,1,19
,51.5,2014,141,18.5,10.0,1,20
,0.0,2014,141,19.0,10.0,1,20
,0.0,2014,141,19.5,10.0,1,20
,0.0,2014,141,20.0,10.0,1,20
,0.0,2014,141,20.5,10.0,1,20
,0.0,2014,141,21.0,10.0,1,20
,0.0,2014,141,21.5,10.0,0,18
,0.0,2014,141,22.0,10.0,0,18
,0.0,2014,141,22.5,10.0,0,18
,0.0,2014,141,23.0,10.0,0,18
,0.0,2014,141,23.5,10.0,0,18
,0.0,2014,141,24.0,10.0,0,18
,0.0,2014,142,0.5,10.0,0,16
,0.0,2014,142,1.0,10.0,0,16
,0.0,2014,142,1.5,10.0,0,16
,0.0,2014,142,2.0,10.0,0,16
,0.0,2014,142,2.5,10.0,0,16
,0.0,2014,142,3.0,10.0,0,16
,0.0,2014,142,3.5,10.0,1,14
,0.0,2014,142,4.0,10.0,1,14
,0.0,2014,142,4.5,10.0,1,14
,2.0,2014,142,5.0,10.0,1,14
,125.0,2014,142,5.5,10.0,1,14
,430.5,2014,142,6.0,10.0,1,14
,833.5,2014,142,6.5,10.0,0,15
,1298.5,2014,142,7.0,10.0,0,15
,1640.5,2014,142,7.5,10.0,0,15
,2135.0,2014,142,8.0,10.0,0,15
,2554.5,2014,142,8.5,10.0,0,15
,2897.0,2014,142,9.0,10.0,0,15
,3146.5,2014,142,9.5,10.0,0,18
,3341.0,2014,142,10.0,10.0,0,18
,3310.5,2014,142,10.5,10.0,0,18
,2643.5,2014,142,11.0,10.0,0,18
,1467.5,2014,142,11.5,10.0,0,18
,1318.5,2014,142,12.0,20.0,0,18
,48.0,2014,142,12.5,30.0,1,24
,242.5,2014,142,13.0,30.0,1,24
,2014.0,2014,142,13.5,30.0,1,24
,2730.5,2014,142,14.0,30.0,1,24
,1338.5,2014,142,14.5,30.0,1,24
,442.0,2014,142,15.0,30.0,1,24
,207.5,2014,142,15.5,30.0,0,25
,235.0,2014,142,16.0,30.0,0,25
,248.5,2014,142,16.5,30.0,0,25
,207.0,2014,142,17.0,30.0,0,25
,286.5,2014,142,17.5,30.0,0,25
,250.5,2014,142,18.0,30.0,0,25
,28.0,2014,142,18.5,30.0,1,21
,0.0,2014,142,19.0,30.0,1,21
,0.0,2014,142,19.5,30.0,1,21
,0.0,2014,142,20.0,30.0,1,21
,0.0,2014,142,20.5,30.0,1,21
,0.0,2014,142,21.0,30.0,1,21
,0.0,2014,142,21.5,30.0,0,18
,0.0,2014,142,22.0,30.0,0,18
,0.0,2014,142,22.5,30.0,0,18
,0.0,2014,142,23.0,30.0,0,18
,0.0,2014,142,23.5,30.0,0,18
,0.0,2014,142,24.0,30.0,0,18
,0.0,2014,143,0.5,20.0,1,16
,0.0,2014,143,1.0,20.0,1,16
,0.0,2014,143,1.5,20.0,1,16
,0.0,2014,143,2.0,20.0,1,16
,0.0,2014,143,2.5,20.0,1,16
,0.0,2014,143,3.0,20.0,1,16
,0.0,2014,143,3.5,20.0,1,13
,0.0,2014,143,4.0,20.0,1,13
,0.0,2014,143,4.5,20.0,1,13
,0.0,2014,143,5.0,20.0,1,13
,82.0,2014,143,5.5,20.0,1,13
,270.5,2014,143,6.0,15.0,1,13
,522.0,2014,143,6.5,10.0,1,14
,986.5,2014,143,7.0,10.0,1,14
,1251.0,2014,143,7.5,10.0,1,14
,1661.0,2014,143,8.0,10.0,1,14
,1870.5,2014,143,8.5,10.0,1,14
,2511.0,2014,143,9.0,10.0,1,14
,2924.0,2014,143,9.5,10.0,0,19
,3071.0,2014,143,10.0,10.0,0,19
,3205.5,2014,143,10.5,10.0,0,19
,3294.0,2014,143,11.0,10.0,0,19
,3536.0,2014,143,11.5,10.0,0,19
,3607.0,2014,143,12.0,20.0,0,19
,3427.0,2014,143,12.5,30.0,0,25
,3363.5,2014,143,13.0,30.0,0,25
,2943.5,2014,143,13.5,30.0,0,25
,2665.5,2014,143,14.0,30.0,0,25
,2354.0,2014,143,14.5,30.0,0,25
,2169.5,2014,143,15.0,30.0,0,25
,1700.5,2014,143,15.5,30.0,1,26
,1575.5,2014,143,16.0,30.0,1,26
,1252.5,2014,143,16.5,30.0,1,26
,591.0,2014,143,17.0,30.0,1,26
,392.0,2014,143,17.5,30.0,1,26
,242.0,2014,143,18.0,30.0,1,26
,124.0,2014,143,18.5,30.0,1,21
,0.0,2014,143,19.0,30.0,1,21
,0.0,2014,143,19.5,30.0,1,21
,0.0,2014,143,20.0,30.0,1,21
,0.0,2014,143,20.5,30.0,1,21
,0.0,2014,143,21.0,30.0,1,21
,0.0,2014,143,21.5,30.0,0,18
,0.0,2014,143,22.0,30.0,0,18
,0.0,2014,143,22.5,30.0,0,18
,0.0,2014,143,23.0,30.0,0,18
,0.0,2014,143,23.5,30.0,0,18
,0.0,2014,143,24.0,30.0,0,18
,0.0,2014,144,0.5,10.0,1,15
,0.0,2014,144,1.0,10.0,1,15
,0.0,2014,144,1.5,10.0,1,15
,0.0,2014,144,2.0,10.0,1,15
,0.0,2014,144,2.5,10.0,1,15
,0.0,2014,144,3.0,10.0,1,15
,0.0,2014,144,3.5,10.0,1,15
,0.0,2014,144,4.0,10.0,1,15
,0.0,2014,144,4.5,10.0,1,15
,14.0,2014,144,5.0,10.0,1,15
,142.5,2014,144,5.5,10.0,1,15
,413.5,2014,144,6.0,5.0,1,15
,785.0,2014,144,6.5,0.0,0,15
,1198.5,2014,144,7.0,0.0,0,15
,1680.0,2014,144,7.5,0.0,0,15
,1830.0,2014,144,8.0,0.0,0,15
,2117.0,2014,144,8.5,0.0,0,15
,2475.5,2014,144,9.0,0.0,0,15
,2840.0,2014,144,9.5,0.0,0,20
,3168.0,2014,144,10.0,0.0,0,20
,3390.0,2014,144,10.5,0.0,0,20
,3611.5,2014,144,11.0,0.0,0,20
,3688.5,2014,144,11.5,0.0,0,20
,3699.0,2014,144,12.0,0.0,0,20
,3560.5,2014,144,12.5,0.0,0,26
,3607.5,2014,144,13.0,0.0,0,26
,3441.5,2014,144,13.5,0.0,0,26
,3103.0,2014,144,14.0,0.0,0,26
,2869.5,2014,144,14.5,0.0,0,26
,2522.5,2014,144,15.0,0.0,0,26
,2291.5,2014,144,15.5,0.0,0,29
,1757.0,2014,144,16.0,0.0,0,29
,1365.5,2014,144,16.5,0.0,0,29
,1013.5,2014,144,17.0,0.0,0,29
,567.5,2014,144,17.5,0.0,0,29
,249.5,2014,144,18.0,0.0,0,29
,29.5,2014,144,18.5,0.0,0,24
,0.0,2014,144,19.0,0.0,0,24
,0.0,2014,144,19.5,0.0,0,24
,0.0,2014,144,20.0,0.0,0,24
,0.0,2014,144,20.5,0.0,0,24
,0.0,2014,144,21.0,0.0,0,24
,0.0,2014,144,21.5,0.0,0,21
,0.0,2014,144,22.0,0.0,0,21
,0.0,2014,144,22.5,0.0,0,21
,0.0,2014,144,23.0,0.0,0,21
,0.0,2014,144,23.5,0.0,0,21
,0.0,2014,144,24.0,0.0,0,21
,0.0,2014,145,0.5,0.0,0,18
,0.0,2014,145,1.0,0.0,0,18
,0.0,2014,145,1.5,0.0,0,18
,0.0,2014,145,2.0,0.0,0,18
,0.0,2014,145,2.5,0.0,0,18
,0.0,2014,145,3.0,0.0,0,18
,0.0,2014,145,3.5,0.0,0,16
,0.0,2014,145,4.0,0.0,0,16
,0.0,2014,145,4.5,0.0,0,16
,14.0,2014,145,5.0,0.0,0,16
,147.5,2014,145,5.5,0.0,0,16
,231.0,2014,145,6.0,5.0,0,16
,396.0,2014,145,6.5,10.0,0,14
,680.5,2014,145,7.0,10.0,0,14
,1390.0,2014,145,7.5,10.0,0,14
,1448.5,2014,145,8.0,10.0,0,14
,1570.5,2014,145,8.5,10.0,0,14
,1538.0,2014,145,9.0,10.0,0,14
,1664.5,2014,145,9.5,10.0,1,23
,1564.0,2014,145,10.0,10.0,1,23
,1466.5,2014,145,10.5,10.0,1,23
,1639.5,2014,145,11.0,10.0,1,23
,2183.5,2014,145,11.5,10.0,1,23
,1666.0,2014,145,12.0,20.0,1,23
,2366.0,2014,145,12.5,30.0,0,29
,2505.5,2014,145,13.0,30.0,0,29
,2056.0,2014,145,13.5,30.0,0,29
,1739.0,2014,145,14.0,30.0,0,29
,1608.0,2014,145,14.5,30.0,0,29
,1043.0,2014,145,15.0,30.0,0,29
,1567.5,2014,145,15.5,30.0,1,29
,1407.5,2014,145,16.0,30.0,1,29
,823.5,2014,145,16.5,30.0,1,29
,957.5,2014,145,17.0,30.0,1,29
,604.0,2014,145,17.5,30.0,1,29
,249.0,2014,145,18.0,30.0,1,29
,48.0,2014,145,18.5,30.0,1,25
,0.0,2014,145,19.0,30.0,1,25
,0.0,2014,145,19.5,30.0,1,25
,0.0,2014,145,20.0,30.0,1,25
,0.0,2014,145,20.5,30.0,1,25
,0.0,2014,145,21.0,30.0,1,25
,0.0,2014,145,21.5,30.0,0,22
,0.0,2014,145,22.0,30.0,0,22
,0.0,2014,145,22.5,30.0,0,22
,0.0,2014,145,23.0,30.0,0,22
,0.0,2014,145,23.5,30.0,0,22
,0.0,2014,145,24.0,30.0,0,22
,0.0,2014,146,0.5,10.0,0,20
,0.0,2014,146,1.0,10.0,0,20
,0.0,2014,146,1.5,10.0,0,20
,0.0,2014,146,2.0,10.0,0,20
,0.0,2014,146,2.5,10.0,0,20
,0.0,2014,146,3.0,10.0,0,20
,0.0,2014,146,3.5,10.0,1,19
,0.0,2014,146,4.0,10.0,1,19
,0.0,2014,146,4.5,10.0,1,19
,26.0,2014,146,5.0,10.0,1,19
,149.0,2014,146,5.5,10.0,1,19
,360.5,2014,146,6.0,10.0,1,19
,621.5,2014,146,6.5,10.0,0,18
,721.5,2014,146,7.0,10.0,0,18
,1361.5,2014,146,7.5,10.0,0,18
,1302.0,2014,146,8.0,10.0,0,18
,1575.5,2014,146,8.5,10.0,0,18
,1871.0,2014,146,9.0,10.0,0,18
,1778.5,2014,146,9.5,10.0,1,21
,1776.0,2014,146,10.0,10.0,1,21
,2065.5,2014,146,10.5,10.0,1,21
,2640.5,2014,146,11.0,10.0,1,21
,3218.5,2014,146,11.5,10.0,1,21
,2204.5,2014,146,12.0,35.0,1,21
,2227.5,2014,146,12.5,60.0,2,24
,1657.0,2014,146,13.0,60.0,2,24
,1131.0,2014,146,13.5,60.0,2,24
,872.5,2014,146,14.0,60.0,2,24
,856.0,2014,146,14.5,60.0,2,24
,822.5,2014,146,15.0,60.0,2,24
,574.5,2014,146,15.5,60.0,2,18
,317.5,2014,146,16.0,60.0,2,18
,237.5,2014,146,16.5,60.0,2,18
,264.0,2014,146,17.0,60.0,2,18
,214.5,2014,146,17.5,60.0,2,18
,0.0,2014,146,18.0,60.0,2,18
,0.0,2014,146,18.5,60.0,2,17
,0.0,2014,146,19.0,60.0,2,17
,0.0,2014,146,19.5,60.0,2,17
,0.0,2014,146,20.0,60.0,2,17
,0.0,2014,146,20.5,60.0,2,17
,0.0,2014,146,21.0,60.0,2,17
,0.0,2014,146,21.5,60.0,2,18
,0.0,2014,146,22.0,60.0,2,18
,0.0,2014,146,22.5,60.0,2,18
,0.0,2014,146,23.0,60.0,2,18
,0.0,2014,146,23.5,60.0,2,18
,0.0,2014,146,24.0,60.0,2,18
,0.0,2014,147,0.5,60.0,2,19
,0.0,2014,147,1.0,60.0,2,19
,0.0,2014,147,1.5,60.0,2,19
,0.0,2014,147,2.0,60.0,2,19
,0.0,2014,147,2.5,60.0,2,19
,0.0,2014,147,3.0,60.0,2,19
,0.0,2014,147,3.5,60.0,1,18
,0.0,2014,147,4.0,60.0,1,18
,0.0,2014,147,4.5,60.0,1,18
,0.0,2014,147,5.0,60.0,1,18
,0.0,2014,147,5.5,60.0,1,18
,7.0,2014,147,6.0,40.0,1,18
,61.5,2014,147,6.5,20.0,0,18
,177.5,2014,147,7.0,20.0,0,18
,369.5,2014,147,7.5,20.0,0,18
,1177.5,2014,147,8.0,20.0,0,18
,1085.5,2014,147,8.5,20.0,0,18
,700.0,2014,147,9.0,20.0,0,18
,1455.0,2014,147,9.5,20.0,1,20
,2896.5,2014,147,10.0,20.0,1,20
,3114.5,2014,147,10.5,20.0,1,20
,2569.5,2014,147,11.0,20.0,1,20
,2555.0,2014,147,11.5,20.0,1,20
,2596.5,2014,147,12.0,25.0,1,20
,3065.0,2014,147,12.5,30.0,0,26
,3082.5,2014,147,13.0,30.0,0,26
,2855.5,2014,147,13.5,30.0,0,26
,2303.0,2014,147,14.0,30.0,0,26
,2298.5,2014,147,14.5,30.0,0,26
,1916.5,2014,147,15.0,30.0,0,26
,1695.5,2014,147,15.5,30.0,1,29
,909.5,2014,147,16.0,30.0,1,29
,611.5,2014,147,16.5,30.0,1,29
,420.0,2014,147,17.0,30.0,1,29
,345.5,2014,147,17.5,30.0,1,29
,104.0,2014,147,18.0,30.0,1,29
,24.5,2014,147,18.5,30.0,1,24
