Solar2,Year,Date-No,Time,Ex-Solar,Rain,Temp,Wind,Clowdy,Rainy,Snowy,Pre-Snow
26.0,2014,222,6.0,114.57104730168136,60.0,25,2,0,1,0,0.0
180.0,2014,222,6.5,182.4313083427177,60.0,25,3,1,0,0,0.0
170.0,2014,222,7.0,248.98050793290912,60.0,25,3,1,0,0,0.0
369.0,2014,222,7.5,313.0799708163437,60.0,25,3,1,0,0,0.0
902.0,2014,222,8.0,373.6329374113569,60.0,25,3,1,0,0,0.0
1159.0,2014,222,8.5,429.6033296710545,60.0,25,3,1,0,0,0.0
879.0,2014,222,9.0,480.0334786659484,60.0,25,3,1,0,0,0.0
1524.0,2014,222,9.5,524.0605105648572,60.0,25,4,0,1,0,0.0
2012.0,2014,222,10.0,560.9311106453911,60.0,25,4,0,1,0,0.0
1128.0,2014,222,10.5,590.0144127177108,60.0,25,4,0,1,0,0.0
391.0,2014,222,11.0,610.8127934199441,60.0,25,4,0,1,0,0.0
848.0,2014,222,11.5,622.9703866918753,60.0,25,4,0,1,0,0.0
2202.0,2014,222,12.0,626.2791727418999,60.0,25,4,0,1,0,0.0
643.0,2014,222,12.5,620.6825373233332,60.0,26,4,1,0,0,0.0
554.0,2014,222,13.0,606.2762404198673,60.0,26,4,1,0,0,0.0
1132.0,2014,222,13.5,583.3067777657009,60.0,26,4,1,0,0,0.0
1671.0,2014,222,14.0,552.1671632351847,60.0,26,4,1,0,0,0.0
1425.0,2014,222,14.5,513.3902042664681,60.0,26,4,1,0,0,0.0
1226.0,2014,222,15.0,467.63938537850987,60.0,26,4,1,0,0,0.0
1116.0,2014,222,15.5,415.6975157670066,60.0,27,4,0,1,0,0.0
644.0,2014,222,16.0,358.45333522201776,60.0,27,4,0,1,0,0.0
404.0,2014,222,16.5,296.88630754375356,60.0,27,4,0,1,0,0.0
341.0,2014,222,17.0,232.04986164539395,60.0,27,4,0,1,0,0.0
47.0,2014,222,17.5,165.05336709231875,60.0,27,4,0,1,0,0.0
0.0,2014,222,18.0,97.04315248126854,50.0,27,4,0,1,0,0.0
0.0,2014,222,18.5,29.32845883349062,40.0,27,4,1,0,0,0.0
0.0,2014,222,19.0,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,19.5,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,20.0,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,20.5,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,21.0,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,21.5,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,22.0,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,22.5,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,23.0,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,23.5,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,222,24.0,0.0,40.0,27,4,1,0,0,0.0
0.0,2014,223,0.5,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,1.0,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,1.5,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,2.0,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,2.5,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,3.0,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,3.5,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,4.0,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,4.5,0.0,30.0,27,4,1,0,0,0.0
0.0,2014,223,5.0,0.8616602200055933,30.0,27,4,1,0,0,0.0
0.0,2014,223,5.5,44.579251744542375,30.0,27,4,1,0,0,0.0
125.0,2014,223,6.0,112.71093943349197,20.0,27,4,1,0,0,0.0
434.0,2014,223,6.5,180.6924057202823,10.0,28,4,0,0,0,0.0
366.0,2014,223,7.0,247.36046886872302,10.0,28,4,0,0,0,0.0
386.0,2014,223,7.5,311.5744198344652,10.0,28,4,0,0,0,0.0
511.0,2014,223,8.0,372.2355401130142,10.0,28,4,0,0,0,0.0
736.0,2014,223,8.5,428.3059011179643,10.0,28,4,0,0,0,0.0
1084.0,2014,223,9.0,478.8261234268798,10.0,28,4,0,0,0,0.0
2301.0,2014,223,9.5,522.931792029203,10.0,29,4,0,0,0,0.0
3211.0,2014,223,10.0,559.8682467067474,10.0,29,4,0,0,0,0.0
3518.0,2014,223,10.5,589.0034944792593,10.0,29,4,0,0,0,0.0
3680.0,2014,223,11.0,609.8390231795348,10.0,29,4,0,0,0,0.0
3878.0,2014,223,11.5,622.0183311348123,10.0,29,4,0,0,0,0.0
3877.0,2014,223,12.0,625.3330270092347,10.0,29,4,0,0,0,0.0
3889.0,2014,223,12.5,619.7263954373834,10.0,31,4,0,0,0,0.0
3894.0,2014,223,13.0,605.2943674399047,10.0,31,4,0,0,0,0.0
3497.0,2014,223,13.5,582.2838790171495,10.0,31,4,0,0,0,0.0
3537.0,2014,223,14.0,551.0886460057441,10.0,31,4,0,0,0,0.0
3108.0,2014,223,14.5,512.2424274914658,10.0,31,4,0,0,0,0.0
2731.0,2014,223,15.0,466.40989304330054,10.0,31,4,0,0,0,0.0
2760.0,2014,223,15.5,414.3752500328359,10.0,31,4,0,0,0,0.0
1869.0,2014,223,16.0,357.0288256287091,10.0,31,4,0,0,0,0.0
526.0,2014,223,16.5,295.3518330519077,10.0,31,4,0,0,0,0.0
592.0,2014,223,17.0,230.39958274551353,10.0,31,4,0,0,0,0.0
406.0,2014,223,17.5,163.283425720435,10.0,31,4,0,0,0,0.0
101.0,2014,223,18.0,95.15173803148535,10.0,31,4,0,0,0,0.0
60.0,2014,223,18.5,27.484343715895527,10.0,28,4,0,0,0,0.0
0.0,2014,223,19.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,19.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,20.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,20.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,21.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,21.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,22.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,22.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,23.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,23.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,223,24.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,224,0.5,0.0,20.0,27,2,0,0,0,0.0
0.0,2014,224,1.0,0.0,20.0,27,2,0,0,0,0.0
0.0,2014,224,1.5,0.0,20.0,27,2,0,0,0,0.0
0.0,2014,224,2.0,0.0,20.0,27,2,0,0,0,0.0
0.0,2014,224,2.5,0.0,20.0,27,2,0,0,0,0.0
0.0,2014,224,3.0,0.0,20.0,27,2,0,0,0,0.0
0.0,2014,224,3.5,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,4.0,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,4.5,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,5.0,0.5601840196270949,20.0,27,3,1,0,0,0.0
0.0,2014,224,5.5,42.5652723050772,20.0,27,3,1,0,0,0.0
131.0,2014,224,6.0,110.8186992821996,35.0,27,3,1,0,0,0.0
444.0,2014,224,6.5,178.92163643805867,50.0,27,2,1,0,0,0.0
389.0,2014,224,7.0,245.70882363621615,50.0,27,2,1,0,0,0.0
307.0,2014,224,7.5,310.0375135868052,50.0,27,2,1,0,0,0.0
1327.0,2014,224,8.0,370.8070245694888,50.0,27,2,1,0,0,0.0
1334.0,2014,224,8.5,426.9775734028617,50.0,27,2,1,0,0,0.0
1275.0,2014,224,9.0,477.5880664229666,50.0,27,2,1,0,0,0.0
1872.0,2014,224,9.5,521.7725440623499,50.0,28,2,0,1,0,0.0
1569.0,2014,224,10.0,558.7749976583502,50.0,28,2,0,1,0,0.0
999.0,2014,224,10.5,587.9623049709218,50.0,28,2,0,1,0,0.0
1437.0,2014,224,11.0,608.8350630796958,50.0,28,2,0,1,0,0.0
1764.0,2014,224,11.5,621.0361333064097,50.0,28,2,0,1,0,0.0
1083.0,2014,224,12.0,624.3567519567085,55.0,28,2,0,1,0,0.0
712.0,2014,224,12.5,618.7401023248362,60.0,28,2,0,1,0,0.0
918.0,2014,224,13.0,604.2822868432235,60.0,28,2,0,1,0,0.0
1594.0,2014,224,13.5,581.2306827432245,60.0,28,2,0,1,0,0.0
1014.0,2014,224,14.0,549.9797093621025,60.0,28,2,0,1,0,0.0
1199.0,2014,224,14.5,511.06407951881494,60.0,28,2,0,1,0,0.0
969.0,2014,224,15.0,465.1496504294317,60.0,28,2,0,1,0,0.0
682.0,2014,224,15.5,413.0220307055566,60.0,28,3,0,1,0,0.0
604.0,2014,224,16.0,355.57313837317173,60.0,28,3,0,1,0,0.0
173.0,2014,224,16.5,293.7859399079265,60.0,28,3,0,1,0,0.0
0.0,2014,224,17.0,228.71763140620888,60.0,28,3,0,1,0,0.0
2.0,2014,224,17.5,161.48154966682662,60.0,28,3,0,1,0,0.0
0.0,2014,224,18.0,93.2281226897042,40.0,28,3,0,1,0,0.0
0.0,2014,224,18.5,25.675387005808904,20.0,28,2,1,0,0,0.0
0.0,2014,224,19.0,0.0,20.0,28,2,1,0,0,0.0
0.0,2014,224,19.5,0.0,20.0,28,2,1,0,0,0.0
0.0,2014,224,20.0,0.0,20.0,28,2,1,0,0,0.0
0.0,2014,224,20.5,0.0,20.0,28,2,1,0,0,0.0
0.0,2014,224,21.0,0.0,20.0,28,2,1,0,0,0.0
0.0,2014,224,21.5,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,22.0,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,22.5,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,23.0,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,23.5,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,224,24.0,0.0,20.0,27,3,1,0,0,0.0
0.0,2014,225,0.5,0.0,20.0,26,3,1,0,0,0.0
0.0,2014,225,1.0,0.0,20.0,26,3,1,0,0,0.0
0.0,2014,225,1.5,0.0,20.0,26,3,1,0,0,0.0
0.0,2014,225,2.0,0.0,20.0,26,3,1,0,0,0.0
0.0,2014,225,2.5,0.0,20.0,26,3,1,0,0,0.0
0.0,2014,225,3.0,0.0,20.0,26,3,1,0,0,0.0
0.0,2014,225,3.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,4.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,4.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,5.0,0.3206561799585644,20.0,26,2,1,0,0,0.0
0.0,2014,225,5.5,40.519391360116124,20.0,26,2,1,0,0,0.0
61.0,2014,225,6.0,108.89470680876674,15.0,26,2,1,0,0,0.0
416.0,2014,225,6.5,177.1192636881203,10.0,25,2,0,0,0,0.0
556.0,2014,225,7.0,244.02572091455028,10.0,25,2,0,0,0,0.0
1263.0,2014,225,7.5,308.469290454938,10.0,25,2,0,0,0,0.0
1938.0,2014,225,8.0,369.3473249673144,10.0,25,2,0,0,0,0.0
2272.0,2014,225,8.5,425.61818440259304,10.0,25,2,0,0,0,0.0
2693.0,2014,225,9.0,476.3190587546065,10.0,25,2,0,0,0,0.0
2829.0,2014,225,9.5,520.5824420062536,10.0,28,2,0,0,0,0.0
3067.0,2014,225,10.0,557.6509753979707,10.0,28,2,0,0,0,0.0
3393.0,2014,225,10.5,586.8904060460861,10.0,28,2,0,0,0,0.0
3339.0,2014,225,11.0,607.8004391855089,10.0,28,2,0,0,0,0.0
3093.0,2014,225,11.5,620.0232983518675,10.0,28,2,0,0,0,0.0
3317.0,2014,225,12.0,623.3498470360086,15.0,28,2,0,0,0,0.0
2542.0,2014,225,12.5,617.7231670676524,20.0,30,3,0,0,0,0.0
3645.0,2014,225,13.0,603.2395325010687,20.0,30,3,0,0,0,0.0
2865.0,2014,225,13.5,580.1467623393135,20.0,30,3,0,0,0,0.0
2225.0,2014,225,14.0,548.8399802823798,20.0,30,3,0,0,0,0.0
1801.0,2014,225,14.5,509.85485405114173,20.0,30,3,0,0,0,0.0
653.0,2014,225,15.0,463.8584299641347,20.0,30,3,0,0,0,0.0
847.0,2014,225,15.5,411.6377195901056,20.0,30,3,1,0,0,0.0
677.0,2014,225,16.0,354.0862337618699,20.0,30,3,1,0,0,0.0
522.0,2014,225,16.5,292.1886943582353,20.0,30,3,1,0,0,0.0
300.0,2014,225,17.0,227.00418543963815,20.0,30,3,1,0,0,0.0
353.0,2014,225,17.5,159.6480320262357,20.0,30,3,1,0,0,0.0
30.0,2014,225,18.0,91.27271657758504,20.0,30,3,1,0,0,0.0
0.0,2014,225,18.5,23.904669546186575,20.0,28,3,1,0,0,0.0
0.0,2014,225,19.0,0.0,20.0,28,3,1,0,0,0.0
0.0,2014,225,19.5,0.0,20.0,28,3,1,0,0,0.0
0.0,2014,225,20.0,0.0,20.0,28,3,1,0,0,0.0
0.0,2014,225,20.5,0.0,20.0,28,3,1,0,0,0.0
0.0,2014,225,21.0,0.0,20.0,28,3,1,0,0,0.0
0.0,2014,225,21.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,22.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,22.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,23.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,23.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,225,24.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,226,0.5,0.0,30.0,25,2,1,0,0,0.0
0.0,2014,226,1.0,0.0,30.0,25,2,1,0,0,0.0
0.0,2014,226,1.5,0.0,30.0,25,2,1,0,0,0.0
0.0,2014,226,2.0,0.0,30.0,25,2,1,0,0,0.0
0.0,2014,226,2.5,0.0,30.0,25,2,1,0,0,0.0
0.0,2014,226,3.0,0.0,30.0,25,2,1,0,0,0.0
0.0,2014,226,3.5,0.0,30.0,25,1,1,0,0,0.0
0.0,2014,226,4.0,0.0,30.0,25,1,1,0,0,0.0
0.0,2014,226,4.5,0.0,30.0,25,1,1,0,0,0.0
0.0,2014,226,5.0,0.14572966847402363,30.0,25,1,1,0,0,0.0
30.0,2014,226,5.5,38.44211988829096,30.0,25,1,1,0,0,0.0
210.0,2014,226,6.0,106.93935597153141,35.0,25,1,1,0,0,0.0
622.0,2014,226,6.5,175.28556466652577,40.0,25,2,1,0,0,0.0
594.0,2014,226,7.0,242.3113233933537,40.0,25,2,1,0,0,0.0
859.0,2014,226,7.5,306.869802837148,40.0,25,2,1,0,0,0.0
1108.0,2014,226,8.0,367.8563895156334,40.0,25,2,1,0,0,0.0
1115.0,2014,226,8.5,424.2275860220647,40.0,25,2,1,0,0,0.0
860.0,2014,226,9.0,475.0188655551686,40.0,25,2,1,0,0,0.0
699.0,2014,226,9.5,519.3611752401306,40.0,27,2,1,0,0,0.0
1200.0,2014,226,10.0,556.49580586423,40.0,27,2,1,0,0,0.0
1645.0,2014,226,10.5,585.787373601824,40.0,27,2,1,0,0,0.0
1417.0,2014,226,11.0,606.7346916077652,40.0,27,2,1,0,0,0.0
954.0,2014,226,11.5,618.9793454632786,40.0,27,2,1,0,0,0.0
838.0,2014,226,12.0,622.3118257460367,45.0,27,2,1,0,0,0.0
1130.0,2014,226,12.5,616.6751127944633,50.0,29,2,0,1,0,0.0
1747.0,2014,226,13.0,602.1656523299522,50.0,29,2,0,1,0,0.0
329.0,2014,226,13.5,579.0317052438334,50.0,29,2,0,1,0,0.0
339.0,2014,226,14.0,547.6690997846924,50.0,29,2,0,1,0,0.0
200.0,2014,226,14.5,508.6144588272921,50.0,29,2,0,1,0,0.0
1106.0,2014,226,15.0,462.53601810640544,50.0,29,2,0,1,0,0.0
1293.0,2014,226,15.5,410.22219251812453,50.0,29,3,1,0,0,0.0
258.0,2014,226,16.0,352.5680861223972,50.0,29,3,1,0,0,0.0
140.0,2014,226,16.5,290.56017666439254,50.0,29,3,1,0,0,0.0
30.0,2014,226,17.0,225.25943666677748,50.0,29,3,1,0,0,0.0
40.0,2014,226,17.5,157.78317989569675,50.0,29,3,1,0,0,0.0
10.0,2014,226,18.0,89.28594381245625,40.0,29,3,1,0,0,0.0
0.0,2014,226,18.5,22.17523499176359,30.0,27,2,1,0,0,0.0
0.0,2014,226,19.0,0.0,30.0,27,2,1,0,0,0.0
0.0,2014,226,19.5,0.0,30.0,27,2,1,0,0,0.0
0.0,2014,226,20.0,0.0,30.0,27,2,1,0,0,0.0
0.0,2014,226,20.5,0.0,30.0,27,2,1,0,0,0.0
0.0,2014,226,21.0,0.0,30.0,27,2,1,0,0,0.0
0.0,2014,226,21.5,0.0,30.0,26,2,1,0,0,0.0
0.0,2014,226,22.0,0.0,30.0,26,2,1,0,0,0.0
0.0,2014,226,22.5,0.0,30.0,26,2,1,0,0,0.0
0.0,2014,226,23.0,0.0,30.0,26,2,1,0,0,0.0
0.0,2014,226,23.5,0.0,30.0,26,2,1,0,0,0.0
0.0,2014,226,24.0,0.0,30.0,26,2,1,0,0,0.0
0.0,2014,227,0.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,1.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,1.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,2.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,2.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,3.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,3.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,4.0,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,4.5,0.0,20.0,26,2,1,0,0,0.0
0.0,2014,227,5.0,0.038006646460614295,20.0,26,2,1,0,0,0.0
8.0,2014,227,5.5,36.333982899439306,20.0,26,2,1,0,0,0.0
185.0,2014,227,6.0,104.95305489074022,15.0,26,2,1,0,0,0.0
483.0,2014,227,6.5,173.42083086165687,10.0,26,3,1,0,0,0.0
890.0,2014,227,7.0,240.565808182473,10.0,26,3,1,0,0,0.0
1366.0,2014,227,7.5,305.2391176751247,10.0,26,3,1,0,0,0.0
1885.0,2014,227,8.0,366.33418108336394,10.0,26,3,1,0,0,0.0
2348.0,2014,227,8.5,422.80564493352387,10.0,26,3,1,0,0,0.0
2733.0,2014,227,9.0,473.68726682228055,10.0,26,3,1,0,0,0.0
3026.0,2014,227,9.5,518.1084480920669,10.0,29,4,0,0,0,0.0
3214.0,2014,227,10.0,555.3091300154782,10.0,29,4,0,0,0,0.0
3426.0,2014,227,10.5,584.6527986108277,10.0,29,4,0,0,0,0.0
3406.0,2014,227,11.0,605.637375572847,10.0,29,4,0,0,0,0.0
3328.0,2014,227,11.5,617.903808971692,10.0,29,4,0,0,0,0.0
3207.0,2014,227,12.0,621.2422167310107,15.0,29,4,0,0,0,0.0
3352.0,2014,227,12.5,615.5954777684592,20.0,31,4,0,0,0,0.0
3497.0,2014,227,13.0,601.0602093532593,20.0,31,4,0,0,0,0.0
3255.0,2014,227,13.5,577.8851139579323,20.0,31,4,0,0,0,0.0
3324.0,2014,227,14.0,546.4667238900428,20.0,31,4,0,0,0,0.0
3078.0,2014,227,14.5,507.3426165144757,20.0,31,4,0,0,0,0.0
2689.0,2014,227,15.0,461.1822161556788,20.0,31,4,0,0,0,0.0
2213.0,2014,227,15.5,408.77534006187204,20.0,30,4,1,0,0,0.0
1905.0,2014,227,16.0,351.0186844129514,20.0,30,4,1,0,0,0.0
1576.0,2014,227,16.5,288.90048160024025,20.0,30,4,1,0,0,0.0
901.0,2014,227,17.0,223.4835912962834,20.0,30,4,1,0,0,0.0
524.0,2014,227,17.5,155.8873146311703,20.0,30,4,1,0,0,0.0
100.0,2014,227,18.0,87.26824263986934,20.0,30,4,1,0,0,0.0
0.0,2014,227,18.5,20.490086580688654,20.0,28,4,1,0,0,0.0
0.0,2014,227,19.0,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,227,19.5,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,227,20.0,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,227,20.5,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,227,21.0,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,227,21.5,0.0,20.0,27,4,0,0,0,0.0
0.0,2014,227,22.0,0.0,20.0,27,4,0,0,0,0.0
0.0,2014,227,22.5,0.0,20.0,27,4,0,0,0,0.0
0.0,2014,227,23.0,0.0,20.0,27,4,0,0,0,0.0
0.0,2014,227,23.5,0.0,20.0,27,4,0,0,0,0.0
0.0,2014,227,24.0,0.0,20.0,27,4,0,0,0,0.0
0.0,2014,228,0.5,0.0,10.0,28,3,0,0,0,0.0
0.0,2014,228,1.0,0.0,10.0,28,3,0,0,0,0.0
0.0,2014,228,1.5,0.0,10.0,28,3,0,0,0,0.0
0.0,2014,228,2.0,0.0,10.0,28,3,0,0,0,0.0
0.0,2014,228,2.5,0.0,10.0,28,3,0,0,0,0.0
0.0,2014,228,3.0,0.0,10.0,28,3,0,0,0,0.0
0.0,2014,228,3.5,0.0,10.0,27,3,0,0,0,0.0
0.0,2014,228,4.0,0.0,10.0,27,3,0,0,0,0.0
0.0,2014,228,4.5,0.0,10.0,27,3,0,0,0,0.0
0.0,2014,228,5.0,0.0,10.0,27,3,0,0,0,0.0
22.0,2014,228,5.5,34.195519457849706,10.0,27,3,0,0,0,0.0
129.0,2014,228,6.0,102.93622599659956,10.0,27,3,0,0,0,0.0
372.0,2014,228,6.5,171.52536832680062,10.0,27,3,0,0,0,0.0
891.0,2014,228,7.0,238.78936720668008,10.0,27,3,0,0,0,0.0
1311.0,2014,228,7.5,303.5773169662996,10.0,27,3,0,0,0,0.0
1862.0,2014,228,8.0,364.7806778226588,10.0,27,3,0,0,0,0.0
2210.0,2014,228,8.5,421.3522433027281,10.0,27,3,0,0,0,0.0
2555.0,2014,228,9.0,472.3240582365422,10.0,27,3,0,0,0,0.0
2538.0,2014,228,9.5,516.8239807385266,10.0,30,4,0,0,0,0.0
2103.0,2014,228,10.0,554.0906047969631,10.0,30,4,0,0,0,0.0
3561.0,2014,228,10.5,583.4862881419517,10.0,30,4,0,0,0,0.0
2948.0,2014,228,11.0,604.5080624814362,10.0,30,4,0,0,0,0.0
3560.0,2014,228,11.5,616.7962394281315,10.0,30,4,0,0,0,0.0
3785.0,2014,228,12.0,620.140564867553,15.0,30,4,0,0,0,0.0
3463.0,2014,228,12.5,614.4838164642101,20.0,32,4,0,0,0,0.0
2724.0,2014,228,13.0,599.922782751631,20.0,32,4,0,0,0,0.0
1631.0,2014,228,13.5,576.7066070537192,20.0,32,4,0,0,0,0.0
3317.0,2014,228,14.0,545.2325245734058,20.0,32,4,0,0,0,0.0
2385.0,2014,228,14.5,506.03906558819335,20.0,32,4,0,0,0,0.0
1800.0,2014,228,15.0,459.79684104779847,20.0,32,4,0,0,0,0.0
286.0,2014,228,15.5,407.29706823487413,20.0,31,4,1,0,0,0.0
0.0,2014,228,16.0,349.43803281793635,20.0,31,4,1,0,0,0.0
4.0,2014,228,16.5,287.20971893452423,20.0,31,4,1,0,0,0.0
1.0,2014,228,17.0,221.67687028813103,20.0,31,4,1,0,0,0.0
0.0,2014,228,17.5,153.9607720882347,20.0,31,4,1,0,0,0.0
31.0,2014,228,18.0,85.22006554948481,20.0,31,4,1,0,0,0.0
0.0,2014,228,18.5,18.85218404254839,20.0,28,4,1,0,0,0.0
0.0,2014,228,19.0,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,228,19.5,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,228,20.0,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,228,20.5,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,228,21.0,0.0,20.0,28,4,1,0,0,0.0
0.0,2014,228,21.5,0.0,20.0,27,4,1,0,0,0.0
0.0,2014,228,22.0,0.0,20.0,27,4,1,0,0,0.0
0.0,2014,228,22.5,0.0,20.0,27,4,1,0,0,0.0
0.0,2014,228,23.0,0.0,20.0,27,4,1,0,0,0.0
0.0,2014,228,23.5,0.0,20.0,27,4,1,0,0,0.0
0.0,2014,228,24.0,0.0,20.0,27,4,1,0,0,0.0
0.0,2014,229,0.5,0.0,20.0,25,3,0,0,0,0.0
0.0,2014,229,1.0,0.0,20.0,25,3,0,0,0,0.0
0.0,2014,229,1.5,0.0,20.0,25,3,0,0,0,0.0
0.0,2014,229,2.0,0.0,20.0,25,3,0,0,0,0.0
0.0,2014,229,2.5,0.0,20.0,25,3,0,0,0,0.0
0.0,2014,229,3.0,0.0,20.0,25,3,0,0,0,0.0
0.0,2014,229,3.5,0.0,20.0,24,3,1,0,0,0.0
0.0,2014,229,4.0,0.0,20.0,24,3,1,0,0,0.0
0.0,2014,229,4.5,0.0,20.0,24,3,1,0,0,0.0
0.0,2014,229,5.0,0.0,20.0,24,3,1,0,0,0.0
0.0,2014,229,5.5,32.06158970605191,20.0,24,3,1,0,0,0.0
0.0,2014,229,6.0,100.88930616022388,20.0,24,3,1,0,0,0.0
101.0,2014,229,6.5,169.5994979362149,20.0,25,3,1,0,0,0.0
189.0,2014,229,7.0,236.98220758443776,20.0,25,3,1,0,0,0.0
449.0,2014,229,7.5,301.88449826079477,20.0,25,3,1,0,0,0.0
575.0,2014,229,8.0,363.1958737774989,20.0,25,3,1,0,0,0.0
852.0,2014,229,8.5,419.86727950073475,20.0,25,3,1,0,0,0.0
1852.0,2014,229,9.0,470.92905196629556,20.0,25,3,1,0,0,0.0
2504.0,2014,229,9.5,515.5075100902977,20.0,30,3,0,0,0,0.0
1845.0,2014,229,10.0,552.839904094756,20.0,30,3,0,0,0,0.0
1192.0,2014,229,10.5,582.2874663677592,20.0,30,3,0,0,0,0.0
1942.0,2014,229,11.0,603.3463409544091,20.0,30,3,0,0,0,0.0
2423.0,2014,229,11.5,615.6562046719056,20.0,30,3,0,0,0,0.0
1979.0,2014,229,12.0,619.006432339103,20.0,30,3,0,0,0,0.0
2065.0,2014,229,12.5,613.339700631757,20.0,31,4,0,0,0,0.0
2768.0,2014,229,13.0,598.752968900495,20.0,31,4,0,0,0,0.0
3093.0,2014,229,13.5,575.4958201694453,20.0,31,4,0,0,0,0.0
3034.0,2014,229,14.0,543.9661907014957,20.0,31,4,0,0,0,0.0
2903.0,2014,229,14.5,504.7035611985079,20.0,31,4,0,0,0,0.0
2771.0,2014,229,15.0,458.3797261369351,20.0,31,4,0,0,0,0.0
2472.0,2014,229,15.5,405.7872991780745,20.0,30,4,1,0,0,0.0
1889.0,2014,229,16.0,347.8261513285676,20.0,30,4,1,0,0,0.0
1581.0,2014,229,16.5,285.4880138979858,20.0,30,4,1,0,0,0.0
1015.0,2014,229,17.0,219.83950970116308,20.0,30,4,1,0,0,0.0
586.0,2014,229,17.5,152.00390284611115,20.0,30,4,1,0,0,0.0
119.0,2014,229,18.0,83.1418793737033,15.0,30,4,1,0,0,0.0
0.0,2014,229,18.5,17.264440548916767,10.0,28,4,0,0,0,0.0
0.0,2014,229,19.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,229,19.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,229,20.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,229,20.5,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,229,21.0,0.0,10.0,28,4,0,0,0,0.0
0.0,2014,229,21.5,0.0,10.0,27,4,0,0,0,0.0
0.0,2014,229,22.0,0.0,10.0,27,4,0,0,0,0.0
0.0,2014,229,22.5,0.0,10.0,27,4,0,0,0,0.0
